chapter,line_id,command,target,condition,expression,next_true,next_false,text,options,text_effect,text_effect_param,text_animation_duration,image_filename,portrait_filename,bgm_filename
chapter_1,,TEXT,沈未,,,,,我以前来过这里。,,normal,,0.8,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,什么时候？,,normal,,0.7,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,事故后的第二天。老师让我们不要靠近旧楼，可我爸那天晚上没回家。,,normal,,1.2,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,你父亲？,,normal,,0.7,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,他以前负责档案室钥匙。后来调走了。再后来，就再也没人提这件事。,,normal,,1.1,,shenwei_cold.png,
chapter_1,wall_choice,CHOICE,林澈,,,,,荣誉墙上也许藏着三年前的入口。你准备怎么做？,A:揭开白布->lift_cloth;B:检查钉痕和灰尘->inspect_nails;C:先问沈未她隐瞒了什么->ask_secret,normal,,0.6,,linche_thinking.png,
chapter_1,lift_cloth,ADD,线索,,2,,,,,normal,,0,,,
chapter_1,,ADD,危险标记,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,白布落下，墙上只剩空框。最中间那块铭牌还在，上面写着：档案整理志愿组，三年前。,,normal,,1.0,honor_wall.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,档案整理志愿组……我记得这个名字。,,normal,,0.9,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,你记得什么？,,normal,,0.7,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,事故之后，学校说旧楼资料混乱，组织学生协助整理。可如果事故本身就是档案问题，他们整理的就不是资料，是证词。,,normal,,1.3,,shenwei_calm.png,
chapter_1,,GOTO,broadcast_room,,,,,,,normal,,0,,,
chapter_1,inspect_nails,ADD,理智,,8,,,,,normal,,0,,,
chapter_1,,ADD,线索,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,钉痕新旧不一。有人不是一次性拆走名单，而是在三年里持续替换。,,normal,,1.0,honor_wall.png,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,持续替换意味着持续有人发现问题。,,normal,,0.9,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,也意味着持续有人负责抹掉问题。,,normal,,0.9,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,她伸手摸了一下最旧的钉痕，指尖沾上一点白灰。,,normal,,0.9,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,我爸以前总说，档案不是过去，是别人允许你记住的过去。,,normal,,1.1,,shenwei_soft.png,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,GOTO,broadcast_room,,,,,,,normal,,0,,,
chapter_1,ask_secret,ADD,信任度,,-5,,,,,normal,,0,,,
chapter_1,,ADD,同步度,,-4,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,沈未，你到底隐瞒了什么？,,normal,,0.9,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,现在不是审问我的时候。,,normal,,0.8,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,那什么时候是？等下一个录音告诉我不要相信你？,,normal,,1.0,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,你已经在相信它了。,,normal,,0.9,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,我是在给你机会。,,normal,,0.8,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,不，你是在给自己一个理由。只要我有半句话没说，你就可以继续站在安全的位置判断我。,,normal,,1.2,,shenwei_cold.png,
chapter_1,,IFGOTO,,信任度 >= 55,,secret_soft,secret_hard,,,normal,,0,,,
chapter_1,secret_soft,ADD,信任度,,8,,,,,normal,,0,,,
chapter_1,,SET,沈未隐瞒,,0,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,对不起。我不是想逼你。,,normal,,0.9,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,沈未闭了闭眼。她再开口时，声音比刚才低。,,normal,,0.9,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,我害怕那份名单是真的。因为如果是真的，我父亲不是失职的人，他可能是第一个想说真话的人。,,normal,,1.2,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,那他为什么沉默？,,normal,,0.8,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,也许他没有沉默。也许是我们从来没听到。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,GOTO,broadcast_room,,,,,,,normal,,0,,,
chapter_1,secret_hard,ADD,暗线分,,5,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,她不再说话。你意识到自己问错了方式，不是问题错，而是你把问题当成了刀。,,normal,,1.1,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,走吧。广播室可能还有别的东西。,,normal,,0.9,,linche_thinking.png,
chapter_1,,GOTO,broadcast_room,,,,,,,normal,,0,,,
chapter_1,broadcast_room,TEXT,林澈,,,,,广播室门缝里漏出蓝光。旧电脑正在循环播放一段音频，波形像一条被拉直的心电图。,,normal,,1.2,broadcast_room_glow.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,桌上有三只空纸杯，杯底的水痕还没干。有人刚刚在这里待过，而且不止一个人。,,normal,,1.1,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,电脑屏幕上有三个文件：林澈.wav，沈未.wav，还有一个没有扩展名的压缩包。,,normal,,1.0,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,他们甚至懒得隐藏。,,normal,,0.8,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,不是懒，是邀请。,,normal,,0.8,,linche_serious.png,
chapter_1,audio_choice,CHOICE,沈未,,,,,你们必须决定先碰哪一个文件。,A:先听你的录音->hear_linche;B:先听沈未的录音->hear_shen;C:尝试打开压缩包->open_zip;D:直接拔掉电源->pull_power,normal,,0.6,,shenwei_alert.png,
chapter_1,hear_linche,ADD,理智,,-5,,,,,normal,,0,,,
chapter_1,,ADD,线索,,1,,,,,normal,,0,,,
chapter_1,,TEXT,录音,,,,,林澈，不要相信沈未。她比你更早知道旧楼会出事。,,color,#D0A652,1.2,,linche_serious.png,
chapter_1,,TEXT,林澈,,,,,那是我的声音。音色、停顿、甚至说“不要”的咬字方式，都和我一样。,,normal,,1.1,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,你说过这句话吗？,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,前半句说过。后半句没有。,,normal,,0.9,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,什么时候？,,normal,,0.7,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,两年前。你退出调查那天。我对别人说，不要相信沈未。,,normal,,1.2,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,原来如此。,,normal,,0.8,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,你没有骂我。那比骂我更糟。,,normal,,1.0,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,我骂过了。在你听不见的地方。,,normal,,0.9,,shenwei_cold.png,
chapter_1,,GOTO,audio_after,,,,,,,normal,,0,,,
chapter_1,hear_shen,ADD,信任度,,6,,,,,normal,,0,,,
chapter_1,,ADD,线索,,1,,,,,normal,,0,,,
chapter_1,,TEXT,录音,,,,,沈未，不要让林澈看到名单。只要他看见，你们都会被拖回三年前。,,color,#D0A652,1.2,,shenwei_alert.png,
chapter_1,,TEXT,沈未,,,,,那是我的声音。,,normal,,0.8,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,你说过？,,normal,,0.7,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,我说过前半句。不是因为不信你，是因为我知道你看见名单后不会停。,,normal,,1.1,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,后半句呢？,,normal,,0.7,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,不是我说的。但我害怕它是真的。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,你害怕我会把你拖回三年前？,,normal,,0.9,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,我害怕你会为了真相，把自己也扔进去。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,GOTO,audio_after,,,,,,,normal,,0,,,
chapter_1,open_zip,ADD,线索,,2,,,,,normal,,0,,,
chapter_1,,ADD,时间压力,,8,,,,,normal,,0,,,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,压缩包没有密码。,,normal,,0.7,truth_board.png,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,这反而更像陷阱。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,陷阱也要有诱饵。先看诱饵是什么。,,normal,,0.9,,linche_serious.png,
chapter_1,,TEXT,林澈,,,,,文件打开后，屏幕上出现一张扫描过的座位表。没有标题，没有日期，只有一列列姓名和被红笔圈出的空位。,,normal,,1.2,truth_board.png,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,名单不是名单。,,normal,,0.8,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,是座位表。座位表比名单更残忍，因为它能证明谁本来应该在那里。,,normal,,1.1,,linche_serious.png,
chapter_1,,GOTO,audio_after,,,,,,,normal,,0,,,
chapter_1,pull_power,ADD,时间压力,,-5,,,,,normal,,0,,,
chapter_1,,ADD,线索,,-1,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,别听了。拔电源。,,normal,,0.8,broadcast_room_glow.png,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,你确定？,,normal,,0.7,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,我不想让那台机器替我们决定该怀疑谁。,,normal,,1.0,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,你拔掉电源。电脑黑屏前，屏幕右下角弹出一条自动发送提示：他们已经进来了。,,color,#FF7777,1.2,broadcast_room_glow.png,linche_serious.png,
chapter_1,,ADD,危险标记,,2,,,,,normal,,0,,,
chapter_1,,GOTO,chase_event,,,,,,,normal,,0,,,
chapter_1,audio_after,CALC,结局分数,,信任度 + 理智 + 线索 * 14 + 同步度 + 暗线分 + 真相碎片 * 18 - 时间压力 - 危险标记 * 8,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,录音不是为了告诉我们真相。它们只是想让我们互相怀疑。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,可它们用了真实的部分。,,normal,,0.9,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,谎言最耐用的部分，通常都是真的。,,normal,,1.0,,shenwei_cold.png,
chapter_1,,IFGOTO,,结局分数 >= 130,,roof_access,chase_event,,,normal,,0,,,
chapter_1,chase_event,TEXT,林澈,,,,,走廊里的脚步声突然加快。灯一盏接一盏熄灭，像有人从黑暗里把整栋楼折起来。,,shake,medium,1.0,dark_stairs.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,他知道我们在这里。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,不，是他们。脚步不止一个。,,normal,,0.8,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,沈未拽住你的袖口。这个动作很轻，却像把你从某种旧习惯里拉出来。,,normal,,1.0,,shenwei_alert.png,
chapter_1,,TEXT,沈未,,,,,林澈，别逞强。我们一起走。,,normal,,0.9,,shenwei_soft.png,
chapter_1,chase_choice,CHOICE,沈未,,,,,追逐开始了，你们必须马上决定路线。,A:冲向天台门->roof_access;B:躲进化学准备室->chem_room;C:折返档案室锁门->lock_archive,normal,,0.6,,shenwei_alert.png,
chapter_1,chem_room,ADD,时间压力,,10,,,,,normal,,0,,,
chapter_1,,ADD,线索,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,化学准备室里有一股消毒水味。柜门内侧贴着旧报纸，日期正是三年前事故第二天。,,normal,,1.1,chem_room.png,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,报纸标题写着：旧楼设备故障，无人员伤亡。,,normal,,0.9,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,无人员伤亡这几个字被人用铅笔轻轻划过，不仔细看几乎发现不了。,,normal,,1.0,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,她摸着那道划痕，手指停了很久。,,normal,,0.9,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,有人不敢改报纸，只敢在柜门里面反驳它。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,GOTO,roof_access,,,,,,,normal,,0,,,
chapter_1,lock_archive,ADD,时间压力,,-3,,,,,normal,,0,,,
chapter_1,,ADD,危险标记,,1,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,锁舌扣上的一瞬间，门外的人停了下来。,,normal,,0.9,archive_room.png,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,他没有撞门，只在门缝下塞进一张照片。,,normal,,0.9,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,照片上是你和她，两年前在学生会办公室争吵的瞬间。画面背后有人写了一句话：裂缝早就有了，我们只是照亮它。,,normal,,1.3,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,沈未把照片翻过去，不再看。,,normal,,0.8,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,别让他成功。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,ADD,线索,,2,,,,,normal,,0,,,
chapter_1,,GOTO,roof_access,,,,,,,normal,,0,,,
chapter_1,roof_access,TEXT,林澈,,,,,天台门锈得厉害。夜风从门缝灌进来，远处操场像一张被水浸透的黑纸。,,normal,,1.2,exit_stairs.png,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,这里我来过。,,normal,,0.8,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,你今晚说这句话的次数越来越多。,,normal,,0.8,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,因为我终于发现，我以为自己忘掉的地方，其实一直在等我回来。,,normal,,1.1,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,天台门旁有消防斧、维修箱和一部旧对讲机。每一样东西都像在说：选我，你还有机会。,,normal,,1.1,,linche_serious.png,
chapter_1,roof_choice,CHOICE,沈未,,,,,你们必须打开天台门。,A:用消防斧破门->axe_door;B:检查维修箱->repair_box;C:尝试用对讲机呼叫->radio_call,normal,,0.6,,shenwei_calm.png,
chapter_1,axe_door,ADD,危险标记,,1,,,,,normal,,0,,,
chapter_1,,ADD,时间压力,,-5,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,斧刃砸下去时，整条楼梯都在响。,,shake,strong,0.9,exit_stairs.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,你这样会把所有人引上来。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,那就让他们上来。至少这一次，我们不是在下面被他们安排。,,normal,,1.0,,linche_serious.png,
chapter_1,,GOTO,roof_final,,,,,,,normal,,0,,,
chapter_1,repair_box,ADD,理智,,6,,,,,normal,,0,,,
chapter_1,,ADD,线索,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,维修箱里有一把备用钥匙，标签写着：仅档案整理志愿组使用。,,normal,,1.0,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,志愿组有天台钥匙？,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,这说明三年前他们能进入的不只是档案室，还有事故现场之外的地方。,,normal,,1.0,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,或者说，所谓事故现场，是后来才被定义出来的。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,GOTO,roof_final,,,,,,,normal,,0,,,
chapter_1,radio_call,ADD,同步度,,5,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,对讲机电量只剩一格。你按下通话键，里面先是一阵白噪音，然后传出一个很轻的男声。,,normal,,1.1,,linche_thinking.png,
chapter_1,,RAND,,,0.5,radio_answer,radio_noise,,,normal,,0,,,
chapter_1,radio_answer,ADD,线索,,2,,,,,normal,,0,,,
chapter_1,,TEXT,对讲机,,,,,别上天台。三年前，他们也是从那里开始重写记录的。,,color,#D0A652,1.0,,shenwei_alert.png,
chapter_1,,TEXT,沈未,,,,,这个声音……,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,你认识？,,normal,,0.7,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,我不确定。可我希望我不认识。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,GOTO,roof_final,,,,,,,normal,,0,,,
chapter_1,radio_noise,ADD,随机干扰,,1,,,,,normal,,0,,,
chapter_1,,TEXT,对讲机,,,,,滋——滋——第二个人说真话——第一个人保护谎言——,,color,#E0A652,1.0,,linche_thinking.png,
chapter_1,,TEXT,林澈,,,,,同一句话又出现了。重复不是提示，是催眠。,,normal,,1.0,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,那就别被它催眠。我们自己看。,,normal,,0.9,,shenwei_alert.png,
chapter_1,,GOTO,roof_final,,,,,,,normal,,0,,,
chapter_1,roof_final,CALC,结局分数,,信任度 + 理智 + 线索 * 16 + 同步度 + 暗线分 + 真相碎片 * 22 - 时间压力 - 危险标记 * 12 - 随机干扰 * 8,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,天台上没有人。只有一块被雨水泡皱的展板，靠在蓄水箱旁边。,,normal,,1.0,truth_board.png,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,展板正面是旧楼安全教育宣传。背面却贴着一张泛黄的座位表，边角用透明胶反复加固过。,,normal,,1.2,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,她伸手去碰，又在半空停住。,,normal,,0.8,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,我突然不敢看了。,,normal,,0.9,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,那就一起看。,,normal,,0.8,,linche_normal.png,
chapter_1,final_choice,CHOICE,林澈,,,,,最后的真相就在眼前，你决定怎样揭开它？,A:让沈未先读座位表->shen_reads;B:自己先读座位表->lin_reads;C:一起核对录音和座位表->both_verify;D:烧掉座位表，只保留数字备份->burn_board,normal,,0.6,,linche_serious.png,
chapter_1,shen_reads,ADD,信任度,,10,,,,,normal,,0,,,
chapter_1,,ADD,同步度,,8,,,,,normal,,0,,,
chapter_1,,TEXT,沈未,,,,,她读到第三行时停住了。,,normal,,0.8,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,怎么了？,,normal,,0.7,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,这不是我父亲的名字。,,normal,,0.9,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,她把那一行指给你看。姓名栏写着“沈未”，出生年份却被改成了三年前。,,normal,,1.1,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,他们不是把我父亲从名单里删掉。他们把我放进了一个不可能存在的年份里。,,normal,,1.2,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,这是身份替换，不是死亡记录。,,normal,,0.9,,linche_serious.png,
chapter_1,,ADD,真相碎片,,1,,,,,normal,,0,,,
chapter_1,,GOTO,ending_gate,,,,,,,normal,,0,,,
chapter_1,lin_reads,ADD,理智,,8,,,,,normal,,0,,,
chapter_1,,ADD,信任度,,-4,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,你先看到了最关键的一列：每个被替换的人，都对应一个后来转学或失踪的学生。,,normal,,1.1,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,所以他们不是在隐藏一个人。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,是在维护一套流程。只要有人发现问题，就把他从叙事里换掉。,,normal,,1.1,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,她看着你，眼神里有一点受伤。,,normal,,0.8,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,你还是选择先自己看。,,normal,,0.8,,shenwei_cold.png,
chapter_1,,TEXT,林澈,,,,,对不起。习惯比判断更快。,,normal,,0.9,,linche_normal.png,
chapter_1,,GOTO,ending_gate,,,,,,,normal,,0,,,
chapter_1,both_verify,ADD,同步度,,15,,,,,normal,,0,,,
chapter_1,,ADD,真相碎片,,2,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,我们一起核对。录音、座位表、门禁、荣誉墙，每一处都只给了一半答案。,,normal,,1.1,truth_board.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,一半答案会让人吵架。,,normal,,0.8,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,两个人各拿一半，才有可能拼完整。,,normal,,0.9,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,她没有接话，但这一次，她没有把座位表从你面前移开。,,normal,,0.9,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,座位表、录音、门禁和荣誉墙互相咬合。所谓名单，其实是一套替换证词的流程表。,,normal,,1.2,truth_board.png,linche_serious.png,
chapter_1,,GOTO,ending_gate,,,,,,,normal,,0,,,
chapter_1,burn_board,ADD,时间压力,,-10,,,,,normal,,0,,,
chapter_1,,ADD,暗线分,,8,,,,,normal,,0,,,
chapter_1,,ADD,危险标记,,1,,,,,normal,,0,,,
chapter_1,,TEXT,林澈,,,,,烧掉纸质原件，只留数字备份。,,normal,,0.8,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,这不像你。,,normal,,0.8,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,像他们吗？,,normal,,0.7,,linche_normal.png,
chapter_1,,TEXT,沈未,,,,,像一个终于知道证据会害死人的人。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,火光照亮她的脸。纸可以烧掉，但你们知道，从这一刻开始，对方也知道你们已经看懂了。,,color,#E0A652,1.2,ending_open.png,linche_thinking.png,
chapter_1,,GOTO,ending_gate,,,,,,,normal,,0,,,
chapter_1,ending_gate,CALC,结局分数,,信任度 + 理智 + 线索 * 18 + 同步度 + 暗线分 + 真相碎片 * 25 - 时间压力 - 危险标记 * 15 - 随机干扰 * 10,,,,,normal,,0,,,
chapter_1,,IFGOTO,,结局分数 >= 185 and 真相碎片 >= 5,,true_end,ending_gate_2,,,normal,,0,,,
chapter_1,ending_gate_2,IFGOTO,,信任度 >= 65 and 同步度 >= 55,,bond_end,ending_gate_3,,,normal,,0,,,
chapter_1,ending_gate_3,IFGOTO,,线索 >= 8 and 理智 >= 65,,logic_end,ending_gate_4,,,normal,,0,,,
chapter_1,ending_gate_4,IFGOTO,,危险标记 >= 3,,danger_end,open_end,,,normal,,0,,,
chapter_1,pressure_bad,TEXT,沈未,,,,,消息发出去的一瞬间，楼下传来脚步声。你们证据不够，却已经惊动了对方。,,color,#FF7777,1.2,dark_stairs.png,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,你们一路冲出旧楼。凌晨一点，校务邮箱被撤回，学生会公共邮箱密码被改，所有备份链接都显示不存在。,,normal,,1.1,ending_pressure.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,你看，太早说出口的真相，也会被他们当成噪音处理。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,END,结局,,,,,结局：过早摊牌。你们逃出了旧教学楼，但关键证据被转移，事件进入更危险的沉默期。,,normal,,1.2,ending_pressure.png,linche_serious.png,
chapter_1,half_truth,TEXT,林澈,,,,,你们交换了信息，却仍各自保留了一部分判断。答案近在眼前，但没人敢先说破。,,normal,,1.1,,linche_thinking.png,
chapter_1,,TEXT,沈未,,,,,第二天清晨，一份新的档案出现在你的储物柜里。封面上没有标题，只有两枚指纹：一枚是你的，一枚是沈未的。,,normal,,1.1,ending_half_truth.png,shenwei_calm.png,
chapter_1,,END,结局,,,,,结局：半真相。沈未选择继续调查，你保留了备份。你们靠近了真相，也保留了新的裂缝。,,normal,,1.2,ending_half_truth.png,shenwei_calm.png,
chapter_1,quiet_end,TEXT,沈未,,,,,你说得对。活着离开，也是一种胜利。至少这一次，我们不是各走各的。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,离开旧楼时，沈未没有走在你前面，也没有落在后面。她和你并肩穿过操场，谁都没有说话。,,normal,,1.1,ending_quiet.png,linche_normal.png,
chapter_1,,END,结局,,,,,结局：安静撤离。你们失去部分线索，但保住了彼此的信任，等待下一次机会。,,normal,,1.2,ending_quiet.png,linche_normal.png,
chapter_1,lost_end,TEXT,林澈,,,,,你们离开得太早。第二天，档案室被重新粉刷，所有痕迹都像从未存在。,,normal,,1.0,,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,沈未没有责怪你。她只是把那张烧焦的值班表还给你，说：有时候安全也是一种失忆。,,normal,,1.1,ending_lost.png,shenwei_cold.png,
chapter_1,,END,结局,,,,,结局：线索断裂。安全换来了空白，你只能从记忆里重新拼图。,,normal,,1.2,ending_lost.png,shenwei_cold.png,
chapter_1,open_end,TEXT,沈未,,,,,我们还差最后一块。不是证据，是动机。,,normal,,1.0,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,旧楼的灯在身后熄灭。你们手里握着足够多的碎片，却还不知道是谁最先打碎了它。,,normal,,1.1,ending_open.png,linche_thinking.png,
chapter_1,,END,结局,,,,,结局：未完档案。你们锁定了伪造链条，但幕后人的身份仍没有浮出水面。,,normal,,1.2,ending_open.png,linche_thinking.png,
chapter_1,bond_end,TEXT,沈未,,,,,这一次，她没有把座位表藏起来，而是把它推到你面前。,,normal,,1.0,,shenwei_soft.png,
chapter_1,,TEXT,沈未,,,,,我们一起承担。不是因为我完全相信你，而是因为我不想再一个人记得。,,normal,,1.1,,shenwei_soft.png,
chapter_1,,TEXT,林澈,,,,,你点头。很久以前你以为真相是一个结论，现在你才发现，它也可能是一种关系。,,normal,,1.2,ending_half_truth.png,linche_normal.png,
chapter_1,,END,结局,,,,,结局：共同证词。你们没有拿到完整真相，但建立了稳固同盟，后续调查获得关键突破。,,normal,,1.2,ending_half_truth.png,linche_normal.png,
chapter_1,logic_end,TEXT,林澈,,,,,你没有追逐黑影，而是把所有证据的时间轴重新排列。伪造链条在第三个时间戳处断裂。,,normal,,1.1,truth_board.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,所以真正的现场不是档案室，也不是天台。,,normal,,0.9,,shenwei_calm.png,
chapter_1,,TEXT,林澈,,,,,是记录被改写的那一分钟。只要找到登录账号，就能找到执行者。,,normal,,1.0,,linche_serious.png,
chapter_1,,END,结局,,,,,结局：理性还原。你们证明旧楼事件被系统性篡改，但仍缺少幕后执行者的直接身份。,,normal,,1.2,ending_open.png,shenwei_calm.png,
chapter_1,danger_end,TEXT,林澈,,,,,天台门外亮起手电。你们找到了太多答案，也留下了太多痕迹。,,color,#FF7777,1.1,dark_stairs.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,分开跑。,,normal,,0.7,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,这一次你没有立刻反对。因为你知道她不是在推开你，而是在替你保留下一次见面的可能。,,normal,,1.2,ending_pressure.png,linche_thinking.png,
chapter_1,,END,结局,,,,,结局：暴露。你们带走了证据，却被迫分开逃离。下一次见面，沈未已经换了电话号码。,,normal,,1.2,ending_pressure.png,shenwei_alert.png,
chapter_1,true_end,TEXT,林澈,,,,,我明白了。被划掉的不是我的名字，而是他们希望我以为那是我的名字。,,color,#D0A652,1.2,truth_board.png,linche_serious.png,
chapter_1,,TEXT,沈未,,,,,所以真正被保护的人，是第一个发现档案的人。,,normal,,1.0,,shenwei_alert.png,
chapter_1,,TEXT,林澈,,,,,也就是你。,,normal,,0.8,,linche_normal.png,
